(535.5975, 819.0551, 152.7997)
(407.4560, 249.4871, 126.7018)
(872.6755, 670.3536, 675.7078)
(448.5222, 380.6175, 172.4683)
(172.2754, 429.6777, 723.2154)
(171.4005, 591.8211, 496.1819)
(279.3171, 388.2736, 805.2951)
(688.2262, 724.9112, 437.5749)
(976.8147, 972.1779, 283.2436)
(816.6698, 197.7957, 327.1017)
(798.4267, 385.4592, 984.3352)
(701.4185, 731.1815, 765.8353)
(508.4906, 422.6698, 532.0711)
(786.8649, 121.6160, 726.3032)
(211.6522, 890.0009, 937.2822)
(895.9373, 119.3798, 427.0870)
(745.5103, 898.7005, 88.85177)
(891.4765, 495.0994, 519.9654)
(135.0779, 444.2386, 972.7228)
(732.1275, 836.8996, 512.1716)
(48.20478, 447.9896, 387.4673)
(885.1783, 32.96875, 849.8287)
(35.81415, 462.4952, 316.0763)
(230.3207, 333.0334, 736.2912)
(381.5412, 615.2047, 134.3848)
(185.2714, 743.7180, 512.8504)
(791.8117, 949.1370, 128.5178)
(767.7890, 368.8569, 591.0590)
(423.0072, 885.7367, 957.8083)
(240.7245, 560.5862, 157.7228)
(423.0988, 171.0100, 489.4314)
(581.5932, 932.5178, 670.9257)
(834.2194, 896.4270, 708.6685)
(116.1548, 677.3221, 981.2553)
(279.3306, 289.2919, 120.6820)
(526.9194, 376.9475, 355.7510)
(948.4406, 143.9495, 329.3732)
(343.2812, 760.0962, 16.97869)
(419.2605, 645.0815, 377.5200)
(797.4382, 237.0742, 843.6616)
(237.5498, 684.1018, 479.6488)
(103.8391, 713.1212, 526.4651)
(10.49892, 490.5997, 3.975144)
(373.9558, 232.7144, 843.9855)
(303.9057, 80.57579, 15.24609)
(230.6973, 473.2811, 462.7731)
(444.7044, 596.7191, 294.1833)
(38.13660, 686.4487, 973.9884)
(727.9668, 538.8877, 84.75247)
(456.9401, 287.3379, 269.1270)
(439.1729, 235.6566, 736.1989)
(825.3643, 88.94548, 167.3493)
(885.4885, 905.0290, 7.257566)
(708.9865, 137.0823, 687.4174)
(653.6338, 567.0665, 793.4897)
(776.8888, 711.3868, 69.80868)
(887.6048, 799.0706, 163.1527)
(112.4067, 401.1283, 521.3734)
(390.9399, 493.4529, 335.4864)
(809.2547, 110.8732, 599.1988)
(31.12011, 821.3974, 973.9103)
(690.9681, 492.9133, 581.2944)
(642.2502, 502.7858, 271.2641)
(483.6450, 949.9366, 454.1229)
(594.8875, 342.4830, 569.2855)
(555.5913, 70.85774, 304.0585)
(207.2405, 995.4482, 215.6725)
(325.1930, 970.5743, 477.8902)
(519.2297, 940.1219, 988.0112)
(603.3321, 506.5646, 730.7233)
(751.8530, 992.1696, 495.9960)
(241.5091, 954.5328, 366.9314)
(358.9719, 99.83190, 763.7157)
(526.2172, 602.3940, 735.4246)
(582.0954, 10.40862, 530.5302)
(413.6523, 355.9182, 235.8235)
(64.80009, 250.7092, 391.4833)
(89.75827, 50.73639, 525.4440)
(467.4368, 258.7350, 522.2871)
(852.5350, 746.5842, 82.23337)
(441.3308, 732.3765, 628.2002)
(331.2441, 889.8257, 580.2644)
(209.4108, 130.1337, 569.4074)
(587.2938, 475.1625, 166.5538)
(705.4869, 662.7969, 682.5795)
(464.4682, 165.9838, 272.1622)
(651.1351, 238.8029, 648.7495)
(196.4785, 846.0377, 775.7520)
(322.5106, 120.6471, 202.5454)
(869.3888, 155.7684, 470.3966)
(603.5835, 50.95168, 516.5509)
(120.0203, 829.0409, 758.9745)
(299.2109, 414.6368, 543.4705)
(642.3388, 958.6103, 473.3463)
(615.6055, 354.3167, 370.0134)
(860.8235, 647.1410, 603.7636)
(320.8484, 556.6467, 87.60704)
(703.8017, 824.1666, 589.0200)
(731.8795, 537.6123, 137.1508)
(848.4915, 721.9437, 693.3253)
(532.3835, 351.8121, 367.9313)
(496.4567, 440.7945, 671.2184)
(273.2071, 798.9043, 496.2556)
(347.1485, 256.3772, 695.1614)
(426.6840, 816.7263, 512.5301)
(763.1556, 470.2534, 837.2638)
(310.8087, 58.95671, 192.8925)
(399.5451, 269.5370, 830.5302)
(153.6764, 875.7567, 924.5963)
(868.7422, 864.9841, 506.6295)
(863.5655, 441.9377, 882.4071)
(344.6491, 169.2929, 42.63030)
(656.3518, 490.0760, 311.0760)
(527.1498, 4.076581, 762.9986)
(898.4673, 789.4926, 651.5488)
(970.7128, 897.9185, 798.1182)
(339.9948, 578.3908, 23.00815)
(698.0211, 383.3449, 897.2621)
(9.873526, 679.0933, 443.9531)
(882.3833, 405.6943, 486.5646)
(486.9878, 231.5228, 298.6358)
(771.1823, 548.7523, 777.7274)
(158.5717, 965.7536, 993.9009)
(99.77432, 585.1587, 999.7310)
(400.0647, 835.9410, 290.4313)
(970.6745, 60.79671, 492.3494)
(81.02669, 833.6679, 391.9817)
(366.5567, 972.4316, 278.1049)
(177.9368, 838.0765, 806.2749)
(222.6964, 685.3564, 443.1197)
(895.6565, 785.0717, 179.0194)
(39.03933, 324.8225, 147.9722)
(232.7937, 904.7600, 458.1539)
(473.7446, 575.9243, 792.8545)
(135.4389, 932.6525, 880.8951)
(780.9121, 777.7466, 911.4247)
(41.29566, 302.4151, 360.9099)
(704.4530, 991.1123, 847.5075)
(766.6584, 333.1426, 72.69391)
(671.8003, 578.8228, 648.1011)
(233.3172, 279.7134, 747.7500)
(548.1254, 156.7961, 608.7997)
(913.1377, 958.3206, 492.9405)
(595.0428, 362.9044, 217.1451)
(966.8761, 234.2519, 752.4622)
(624.7347, 70.28815, 360.4090)
(751.8594, 244.5113, 409.5442)
(99.14640, 702.6995, 443.8250)
(578.3879, 350.4493, 250.5251)
(325.2179, 553.4782, 735.1883)
(644.4863, 910.8318, 241.4732)
(133.1929, 80.58357, 902.5063)
(765.6241, 323.2742, 2.588785)
(880.2343, 492.9600, 275.8957)
(787.9113, 65.85835, 582.0991)
(302.0803, 590.1746, 136.1949)
(74.52038, 637.6172, 407.1181)
(144.1780, 126.7760, 17.70897)
(652.6295, 273.1072, 38.61005)
(449.8633, 584.2451, 37.67528)
(126.2800, 726.0967, 953.3357)
(534.1315, 349.5548, 142.3705)
(166.4157, 530.7144, 822.8780)
(548.6294, 37.58016, 490.3576)
(996.0508, 125.8527, 971.9813)
(127.6362, 335.4919, 193.1660)
(16.51160, 713.9783, 797.6849)
(984.2887, 754.4555, 162.3182)
(261.8143, 541.4192, 506.8126)
(840.6131, 324.8299, 788.0715)
(571.2795, 219.9832, 590.2601)
(426.3930, 569.5061, 659.6678)
(616.0205, 474.0949, 72.21173)
(124.5184, 206.2307, 176.3245)
(769.0644, 131.3656, 615.6657)
(516.6023, 425.8846, 19.31637)
(545.9253, 767.3320, 720.7368)
(472.8388, 500.7023, 334.3701)
(886.8215, 309.4006, 210.6763)
(664.7162, 730.7665, 713.4154)
(332.5456, 141.5516, 229.9567)
(485.3456, 572.5414, 674.6145)
(399.9120, 352.9890, 703.4431)
(204.2546, 543.4517, 95.25529)
(693.6324, 404.4585, 297.4437)
(26.10793, 308.0855, 706.6781)
(131.3502, 385.8098, 91.41007)
(150.4325, 75.53116, 316.1707)
(606.0814, 685.3799, 489.3656)
(388.1435, 159.9277, 301.8828)
(629.6907, 112.8639, 18.65120)
(734.0029, 618.8426, 455.0648)
(301.7516, 592.3778, 178.7104)
(151.7301, 312.6453, 444.5306)
(145.6879, 531.8809, 60.04046)
(777.8665, 361.2212, 641.5020)
(122.7418, 781.8990, 992.8111)
(672.8381, 808.0134, 576.1364)
(733.8313, 116.5890, 762.4299)
(859.5372, 601.3697, 575.9397)
(802.7873, 947.5181, 265.4923)
(903.8546, 773.1343, 811.1618)
(914.8608, 153.6533, 637.3143)
(55.53807, 696.5150, 868.5693)
(865.5851, 725.8993, 646.8526)
(409.7689, 409.8988, 472.9667)
(886.4024, 305.1768, 198.2903)
(848.5600, 540.8992, 146.4205)
(150.5261, 492.4621, 495.4190)
(141.2610, 152.7154, 504.6391)
(631.9309, 259.0315, 307.9815)
(592.7584, 625.5631, 839.8480)
(46.52458, 452.3670, 736.1628)
(653.6965, 350.4916, 417.0980)
(285.3601, 645.9331, 444.9919)
(626.8855, 661.3154, 46.26107)
(775.3672, 831.3568, 779.6464)
(64.86659, 10.43449, 476.3723)
(874.6905, 161.1115, 86.87948)
(904.0616, 405.2596, 728.9870)
(51.27563, 348.6887, 620.3936)
(113.4351, 529.3485, 879.2495)
(45.30501, 45.63772, 213.0922)
(638.8746, 716.7479, 974.4648)
(648.1759, 484.8672, 544.4145)
(252.4534, 971.7524, 652.5652)
(532.6913, 808.9671, 953.3011)
(151.1607, 969.1675, 805.5540)
(866.4981, 389.1537, 869.7001)
(683.9879, 258.3126, 975.2543)
(114.5912, 219.0318, 636.5797)
(706.2733, 749.5323, 439.6159)
(478.1932, 516.8678, 870.4073)
(756.8690, 700.7958, 573.9243)
(333.8335, 225.2759, 955.4319)
(740.8710, 327.4451, 637.1730)
(647.0457, 366.3189, 473.3978)
(78.81411, 596.9809, 716.1254)
(702.3864, 616.3640, 657.7491)
(409.2693, 623.6276, 65.38654)
(380.2888, 875.8116, 484.7631)
(122.7050, 51.73873, 234.6921)
(109.4845, 745.9130, 35.39135)
(939.1925, 384.8725, 316.3074)
(360.9808, 247.5543, 979.9751)
(997.6073, 941.7888, 817.5103)
(969.0310, 733.5015, 630.2298)
(767.3341, 951.9629, 448.8467)
(555.5915, 90.46744, 87.33151)
(399.2074, 849.4725, 648.8218)
(157.8520, 54.39099, 895.1633)
(880.4906, 446.8251, 554.6931)
(707.7662, 933.8343, 706.4332)
(580.7139, 916.2443, 220.7267)
(969.7929, 403.8572, 87.82747)
(254.1669, 293.9365, 19.95832)
(799.2817, 220.4699, 771.5274)
(507.9220, 977.4768, 923.8584)
(333.0825, 191.7769, 467.4516)
(645.4698, 885.7905, 736.1740)
(733.7937, 952.5919, 366.6769)
(75.06936, 877.5997, 718.3191)
(104.8662, 909.1395, 851.5892)
(408.8066, 732.0392, 614.3796)
(892.0833, 230.8698, 531.8768)
(532.3300, 692.5497, 860.8436)
(727.3098, 41.46248, 771.2444)
(300.3785, 730.7794, 262.4463)
(826.1587, 850.2024, 759.4282)
(960.2833, 598.9937, 354.8285)
(563.2115, 5.676806, 923.2517)
(590.7287, 220.3257, 743.4614)
(185.7370, 170.6288, 93.10342)
(785.4762, 369.8089, 366.3117)
(70.62413, 973.9194, 249.6242)
(51.63850, 164.7250, 783.9632)
(28.34263, 326.4113, 378.8857)
(986.2500, 930.8508, 480.2173)
(521.5856, 186.8219, 826.9837)
(637.4927, 297.2047, 752.0617)
(936.4930, 822.7491, 574.3547)
(740.3450, 101.1226, 199.1903)
(211.6862, 641.3157, 863.1070)
(917.8401, 183.7208, 165.0048)
(848.2114, 375.7760, 62.10276)
(826.4154, 508.0716, 634.1390)
(71.85720, 800.6888, 355.0813)
(463.2569, 62.77343, 348.5599)
(210.4069, 726.4794, 726.9125)
(160.4872, 830.8809, 833.1750)
(316.4576, 111.6244, 527.5473)
(576.7935, 912.6933, 250.6679)
(13.49232, 972.9338, 58.80663)
(332.5773, 798.3008, 643.9962)
(142.4580, 836.2273, 886.0285)
(871.2273, 517.6659, 210.1974)
(388.9737, 713.7882, 734.4883)
(23.15179, 968.7687, 460.8932)
(636.2711, 830.6024, 675.3933)
(274.0789, 321.8579, 803.2780)
(822.6372, 73.26637, 134.1310)
(589.8502, 69.30637, 598.4769)
(903.5654, 479.3882, 721.0805)
(112.8565, 653.1399, 635.6247)
(621.3861, 378.0471, 833.9495)
(77.92740, 650.9481, 408.9232)
(981.2127, 117.7680, 27.82663)
(967.2859, 333.0547, 177.4785)
(71.73402, 949.2741, 577.4854)
(248.1712, 60.25663, 597.0105)
(401.3651, 779.8836, 106.2822)
(956.3590, 897.8749, 456.2841)
(750.4512, 113.6138, 247.0749)
(123.6458, 96.81303, 508.4855)
(263.5393, 146.2573, 860.0741)
(96.88397, 581.8133, 576.0013)
(689.8755, 167.7285, 242.5336)
(830.4772, 440.4290, 427.3361)
(410.4907, 19.79568, 888.5811)
(319.8602, 805.7023, 667.0057)
(537.9519, 636.7578, 165.6864)
(348.0525, 736.2243, 183.3727)
(728.6031, 651.1870, 345.9241)
(624.4156, 310.7432, 992.8710)
(566.1460, 690.4187, 980.0032)
(3.432791, 344.6366, 572.1232)
(769.4897, 610.0391, 989.4437)
(707.2435, 96.24260, 502.9471)
(241.9863, 140.1188, 796.2552)
(320.4984, 49.88623, 287.4342)
(760.5066, 805.9035, 756.2343)
(272.4534, 148.5974, 161.5490)
(209.1364, 925.0577, 102.8007)
(997.3360, 550.4074, 201.3365)
(676.9104, 630.4286, 113.1384)
(17.51485, 422.1705, 912.7541)
(856.5727, 471.6405, 701.8304)
(473.6554, 286.2744, 973.6819)
(359.4603, 990.2467, 607.9654)
(79.51156, 774.1073, 107.2692)
(201.6470, 712.6662, 724.6525)
(677.5826, 111.7012, 44.78744)
(700.3605, 322.8586, 389.5916)
(464.2480, 491.5817, 657.5734)
(575.5537, 12.67044, 934.8866)
(170.0109, 519.2756, 117.8344)
(680.5656, 419.7073, 39.02612)
(703.8554, 708.4370, 153.5710)
(621.9885, 552.4986, 133.2460)
(937.8169, 494.6991, 307.0615)
(499.6335, 150.8463, 886.4799)
(668.4294, 400.6833, 485.2935)
(276.5843, 130.6672, 720.4390)
(684.6447, 701.4489, 65.86389)
(252.4967, 840.1074, 986.9647)
(114.8979, 724.8535, 453.7816)
(867.0425, 585.3295, 524.5935)
(422.6481, 540.9520, 20.76519)
(501.7505, 255.4431, 159.9672)
(172.7677, 312.7809, 110.1454)
(101.7408, 383.7066, 669.5235)
(706.5421, 663.5691, 754.8652)
(734.3020, 768.1819, 981.2915)
(566.6259, 635.9609, 401.9541)
(559.9890, 111.6652, 761.0903)
(760.5611, 797.9213, 487.7824)
(31.51566, 398.2693, 284.2470)
(920.2846, 847.2850, 949.5401)
(430.0339, 860.7290, 781.8893)
(182.4473, 237.8623, 463.3103)
(353.3002, 972.1910, 587.9685)
(30.24771, 442.5969, 504.5122)
(477.3644, 669.1987, 992.4909)
(798.4008, 42.69885, 722.9824)
(634.9327, 731.1735, 55.80032)
(479.7539, 804.2089, 846.7730)
(806.8626, 321.2174, 726.5017)
(605.0108, 938.0929, 721.5071)
(369.7915, 178.4413, 838.3509)
(456.0023, 96.23883, 559.6078)
(681.8572, 958.5726, 280.7758)
(530.5590, 41.43978, 37.56993)
(605.5795, 984.7733, 283.0296)
(22.30445, 87.38210, 224.9727)
(635.1927, 26.74964, 148.2032)
(86.73520, 888.4141, 174.8275)
(214.0585, 199.3461, 191.6156)
(548.8228, 368.5160, 227.9451)
(290.0033, 128.2674, 586.6308)
(701.7418, 870.7946, 172.0208)
(939.7901, 912.8791, 365.6778)
(353.2539, 954.3495, 406.4254)
(687.9961, 429.6145, 994.6294)
(791.9723, 916.6405, 404.0215)
(147.8775, 967.4021, 829.4615)
(932.2946, 578.1779, 336.5734)
(556.6907, 205.1814, 755.0119)
(295.9485, 346.3749, 637.2915)
(239.2397, 84.55658, 583.1940)
(511.9895, 970.6815, 56.15110)
(755.2359, 111.4346, 121.2286)
(594.9766, 17.35280, 3.684223)
(582.5146, 175.2124, 365.6173)
(874.1004, 164.6137, 509.9045)
(221.1334, 705.2190, 351.0188)
(368.0376, 364.0380, 153.7469)
(285.2819, 360.3301, 784.9551)
(715.4623, 267.1665, 953.3624)
(976.4316, 620.4863, 641.9824)
(22.76868, 597.9965, 422.6915)
(421.9284, 483.4351, 247.4422)
(960.8929, 357.7729, 959.9580)
(280.7249, 685.9525, 480.0496)
(946.0126, 232.5260, 343.9960)
(303.1347, 652.7825, 411.0034)
(681.6115, 993.1079, 578.1845)
(673.5910, 127.1583, 813.1747)
(846.3113, 214.8827, 367.1709)
(46.65200, 535.2846, 438.6535)
(386.2868, 446.0833, 533.5875)
(643.9314, 776.1760, 963.9579)
(958.9039, 282.7444, 93.57733)
(141.7642, 794.5540, 26.71118)
(602.7845, 85.69982, 199.7642)
(737.0423, 25.74096, 406.3063)
(905.2542, 701.7524, 771.3246)
(817.5766, 211.9668, 171.9675)
(742.4118, 376.7135, 347.1929)
(334.1352, 963.9148, 487.6880)
(405.8758, 327.7141, 212.1855)
(877.0625, 617.4953, 808.5315)
(300.9704, 701.2026, 458.6485)
(881.4536, 908.4868, 840.0044)
(990.2498, 908.3141, 633.1705)
(221.6109, 863.1754, 834.1881)
(483.2175, 693.2805, 611.1721)
(179.0875, 164.2104, 586.6072)
(235.9397, 773.9848, 315.8808)
(586.6675, 576.4770, 665.7459)
(338.4117, 970.3916, 642.0606)
(322.0723, 551.6348, 565.5228)
(895.5941, 454.9151, 226.0175)
(12.93663, 477.5288, 303.0286)
(441.4715, 56.84560, 474.1157)
(177.3821, 840.7436, 608.5108)
(652.3996, 449.0415, 70.47234)
(277.5235, 511.1112, 917.8690)
(115.9124, 908.5022, 118.4518)
(680.9722, 808.8380, 437.1812)
(965.6975, 201.2559, 474.2419)
(997.3349, 990.5773, 272.7018)
(72.14376, 835.8006, 976.4992)
(966.1093, 227.1158, 5.021009)
(803.9103, 443.9924, 203.0170)
(232.0285, 381.3884, 734.1204)
(228.9073, 627.6427, 647.4601)
(192.8417, 587.1885, 82.84222)
(733.6379, 361.8091, 518.6816)
(314.8047, 222.7575, 403.0632)
(308.6153, 532.9889, 464.3766)
(82.59982, 892.3516, 580.8526)
(76.77787, 543.5706, 936.1246)
(255.3674, 69.98273, 747.1234)
(617.1101, 212.3984, 539.1518)
(497.5994, 282.7783, 505.2716)
(485.8022, 447.3517, 741.7136)
(332.4474, 130.4248, 329.8431)
(196.9068, 15.16075, 35.32852)
(935.9198, 717.9417, 580.1683)
(453.8791, 40.23743, 744.5123)
(573.3779, 588.7308, 539.7412)
(279.3057, 880.1000, 857.1774)
(603.8707, 345.4897, 422.9814)
(847.3672, 466.7715, 789.8316)
(547.3385, 365.8423, 853.2525)
(696.8644, 818.6098, 874.6696)
(705.5269, 525.4910, 710.9964)
(664.3311, 992.9200, 580.9974)
(380.0465, 285.5377, 927.7112)
(578.6043, 303.9774, 154.2194)
(809.1127, 868.4557, 82.90300)
(728.1267, 76.05853, 363.2907)
(92.86007, 337.7542, 866.9973)
(317.9976, 18.58852, 564.6691)
(557.2467, 910.7888, 500.4329)
(70.78887, 252.6700, 986.8721)
(274.4837, 876.7129, 232.4860)
(427.2223, 202.1738, 431.8606)
(650.9208, 356.3818, 552.9868)
(211.9170, 603.1396, 802.1346)
(729.7172, 246.9238, 825.4871)
(474.4086, 390.8501, 694.2872)
(897.4809, 49.86763, 586.1016)
(520.9995, 783.2783, 730.3505)
(91.97390, 417.4924, 961.4435)
(860.6075, 589.3404, 313.7534)
(188.8023, 68.67047, 738.5778)
(237.6448, 141.9687, 752.6724)
(452.6096, 811.7640, 819.7729)
(731.0044, 896.4152, 384.6837)
(580.3062, 496.3666, 825.0939)
(633.9927, 127.6303, 871.5294)
(866.4498, 523.2477, 605.3738)
(796.4750, 292.2863, 621.7172)
(179.4542, 603.0404, 610.1634)
(160.6721, 131.0315, 427.2214)
(61.28217, 649.9403, 563.4996)
(326.9348, 702.4101, 545.4995)
(250.8751, 272.2667, 335.3619)
(218.0360, 34.33706, 420.0540)
(930.4875, 458.6391, 452.9048)
(989.0690, 603.9047, 841.1438)
(954.3268, 612.0813, 398.8419)
(527.0618, 123.1747, 248.6817)
(339.4269, 521.5737, 847.9070)
(633.9460, 251.5749, 969.6679)
(268.2785, 746.8126, 839.2866)
(799.2335, 589.9280, 970.4310)
(384.6703, 911.7143, 637.2766)
(471.7184, 208.3497, 176.8397)
(58.01166, 801.9357, 750.6088)
(660.9372, 660.4204, 900.2599)
(701.6582, 912.4241, 280.6665)
(460.0915, 125.7885, 596.2578)
(883.7789, 112.1901, 942.8943)
(477.3978, 393.6401, 986.6792)
(445.9194, 559.7077, 829.6236)
(999.5020, 729.1846, 167.1840)
(943.7373, 628.0495, 89.30912)
(894.9599, 451.1765, 62.40716)
(428.5356, 664.1820, 354.0874)
(334.9927, 696.7092, 531.6029)
(612.0774, 455.2729, 202.9440)
(556.5729, 585.5880, 617.7597)
(418.1386, 751.0443, 268.6756)
(288.5888, 543.9757, 80.23050)
(317.0077, 327.6820, 672.8528)
(542.6810, 271.0009, 349.7895)
(862.3549, 612.7472, 169.9775)
(194.5896, 811.3771, 677.7220)
(971.0208, 730.5062, 115.8580)
(688.3379, 798.8519, 212.9774)
(273.2707, 910.8012, 57.53762)
(53.57210, 712.5534, 541.1334)
(889.1697, 199.6185, 112.0414)
(943.2666, 283.8328, 253.8555)
(193.1817, 461.1246, 360.1943)
(108.0731, 4.377152, 47.78256)
(40.91223, 136.7449, 401.2187)
(474.7697, 330.7658, 931.2937)
(97.61320, 493.6320, 917.9589)
(148.8610, 162.9142, 121.0254)
(648.4439, 280.2737, 316.1030)
(181.8553, 707.3488, 86.31784)
(686.3490, 340.3152, 27.67197)
(952.4411, 985.9105, 109.1127)
(501.3341, 686.6100, 191.3043)
(752.6948, 96.44408, 104.2445)
(894.9917, 580.9061, 831.2507)
(319.9479, 485.4853, 836.2274)
(914.7041, 818.1315, 144.7840)
(304.5483, 11.85461, 223.6167)
(500.3928, 779.3308, 752.4579)
(191.8685, 413.8704, 754.0153)
(111.1426, 4.681861, 1.885313)
(28.60710, 178.3295, 235.9020)
(499.1375, 466.5692, 241.7634)
(351.1174, 976.2243, 794.4172)
(769.0406, 202.2083, 234.5947)
(144.7877, 76.87378, 171.1787)
(436.1466, 50.21216, 988.0452)
(146.8339, 163.7724, 726.3872)
(779.0464, 605.5961, 609.2563)
(764.3827, 23.29871, 823.0733)
(575.3679, 809.9764, 770.5832)
(634.9129, 782.7785, 426.1385)
(643.8928, 236.9849, 764.5563)
(74.62734, 7.341485, 223.0405)
(263.4691, 91.67932, 387.0360)
(433.6931, 631.1345, 595.8993)
(693.9267, 214.8583, 203.2231)
(503.6694, 596.6104, 370.6775)
(981.4165, 208.7041, 619.8585)
(443.4281, 282.6738, 38.77744)
(147.2859, 933.9957, 149.5477)
(289.1483, 521.0652, 749.1520)
(480.8265, 496.7926, 877.9207)
(451.1426, 787.6566, 627.2394)
(167.8113, 871.9433, 426.5201)
(21.57993, 59.73078, 262.9913)
(964.0111, 266.0924, 87.91545)
(422.2391, 66.25810, 645.8854)
(419.4564, 207.0186, 901.0984)
(456.0244, 109.8616, 386.4249)
(637.7034, 259.7535, 555.5082)
(77.76157, 991.2952, 127.6728)
(146.1619, 878.9980, 192.8796)
(990.0680, 762.8219, 403.2060)
(943.5476, 512.0242, 895.0740)
(93.54351, 142.8706, 294.4786)
(590.9032, 121.5549, 174.2273)
(819.9915, 390.5304, 653.3456)
(584.5634, 253.7245, 673.2920)
(980.5774, 804.0833, 110.9248)
(561.8835, 841.2103, 381.7253)
(866.1167, 637.4281, 759.4862)
(886.9561, 749.1929, 252.8237)
(385.8232, 240.4599, 340.6916)
(138.6472, 620.0433, 710.6725)
(106.7238, 349.5742, 781.7155)
(275.8330, 660.2959, 321.7886)
(195.3431, 305.2903, 376.1379)
(964.2190, 349.6639, 799.2141)
(951.6163, 266.6454, 228.4725)
(509.6082, 674.8639, 838.7699)
(478.0978, 320.6239, 409.9145)
(206.2365, 854.9965, 216.6118)
(805.3714, 394.3264, 774.8384)
(994.1318, 807.9803, 579.6313)
(855.9691, 650.2718, 332.4090)
(109.4362, 69.24363, 16.09677)
(866.5627, 216.8092, 460.9182)
(802.8628, 863.8828, 147.5097)
(474.5832, 680.7941, 987.2933)
(199.7811, 540.0043, 379.7205)
(690.7637, 409.8950, 981.2180)
(124.7206, 135.8614, 213.9566)
(265.3022, 874.1067, 162.1591)
(440.9691, 267.9083, 950.6222)
(878.9538, 427.4852, 565.9037)
(639.5975, 457.4357, 859.3497)
(696.3246, 266.0361, 866.2204)
(208.0534, 971.2928, 57.16455)
(645.0312, 247.0846, 708.5856)
(829.8907, 247.2780, 221.3668)
(664.1901, 176.8675, 165.3406)
(659.4227, 60.39720, 339.4565)
(817.5132, 719.2992, 827.8176)
(441.8240, 138.8135, 202.5227)
(614.1175, 54.69039, 908.1967)
(64.43768, 627.2821, 352.8765)
(147.1508, 327.2051, 650.8210)
(280.7672, 276.1707, 784.5051)
(393.5262, 192.1239, 372.2355)
(791.6030, 890.1866, 429.3402)
(527.1202, 729.8905, 853.0476)
(169.2348, 246.1861, 450.3168)
(696.7848, 649.8250, 842.1922)
(104.2667, 483.3338, 601.2122)
(999.6676, 299.4282, 164.0853)
(273.7483, 16.47096, 443.0276)
(316.7134, 991.0253, 764.3483)
(461.4798, 41.26353, 552.9562)
(83.57501, 835.0238, 790.0713)
(116.2787, 106.1388, 27.27455)
(708.6259, 441.2227, 57.38439)
(928.8273, 462.6295, 487.8353)
(151.5983, 929.1019, 658.2313)
(392.5542, 539.6616, 534.5075)
(679.7397, 808.0615, 694.6481)
(286.7448, 181.0315, 428.2306)
(232.0778, 866.6459, 530.3897)
(268.1129, 925.4757, 872.3735)
(227.6047, 952.3765, 605.9048)
(736.0732, 661.8710, 811.4280)
(678.2685, 659.1825, 645.3072)
(60.60734, 267.3868, 228.5569)
(798.8073, 733.3478, 344.1626)
(590.3744, 246.4166, 317.0401)
(766.5509, 682.4208, 39.49389)
(209.5301, 842.5441, 24.84805)
(412.5916, 262.7146, 891.9704)
(16.82731, 261.2458, 634.5755)
(298.5892, 514.6943, 204.7211)
(114.2168, 699.7410, 694.2016)
(229.2052, 881.0334, 308.6801)
(857.3568, 167.9891, 412.0474)
(810.6831, 897.0299, 220.8060)
(831.7065, 959.0831, 581.0629)
(303.7276, 600.0282, 741.5301)
(688.0112, 264.8465, 809.9207)
(976.0258, 300.8784, 906.3825)
(770.7908, 285.6161, 227.2928)
(318.8677, 767.1796, 654.0608)
(619.4940, 228.6668, 72.13839)
(216.3240, 337.2706, 968.2870)
(340.3702, 464.3506, 497.5979)
(170.7256, 503.8255, 834.3055)
(970.1853, 483.4876, 141.4392)
(482.2632, 264.4392, 469.8861)
(109.0473, 126.2348, 376.4926)
(304.8108, 896.2069, 29.41286)
(702.9392, 79.31758, 773.6827)
(545.6088, 19.74107, 306.1522)
(295.7368, 172.0334, 882.4546)
(697.6760, 152.0827, 708.8534)
(553.4354, 402.6102, 660.4292)
(978.3219, 659.0492, 668.5561)
(424.9485, 497.7498, 399.1173)
(342.3860, 806.7567, 672.1373)
(26.87880, 685.3268, 910.5912)
(356.9410, 722.6433, 761.8847)
(701.3092, 74.19292, 741.0448)
(29.67250, 741.6169, 800.0308)
(875.3910, 840.7160, 783.5666)
(986.6277, 897.0229, 283.9160)
(106.8291, 395.5377, 584.8735)
(131.0450, 66.56742, 413.5946)
(374.5208, 739.9462, 795.8928)
(743.7133, 453.9922, 397.4906)
(371.3911, 742.2512, 338.3719)
(946.3255, 41.05178, 231.9898)
(569.9101, 556.5226, 325.1217)
(314.2903, 218.8195, 110.9004)
(870.9434, 564.5660, 270.2734)
(32.05493, 963.7111, 995.8976)
(838.2975, 308.9902, 503.3027)
(361.3944, 366.2646, 119.6853)
(75.91014, 672.7715, 623.5627)
(716.9779, 471.0995, 321.5815)
(380.7158, 194.7808, 626.1854)
(784.5933, 63.78388, 310.8766)
(508.4015, 739.9624, 592.2631)
(834.3573, 902.2885, 322.0846)
(853.9447, 745.1973, 410.0056)
(387.3610, 944.2728, 198.4530)
(216.8985, 906.5365, 398.6636)
(378.1912, 362.6314, 20.79945)
(116.0202, 236.4455, 296.5018)
(868.4508, 583.2877, 629.2902)
(485.2193, 53.66592, 301.3497)
(572.5101, 722.4314, 447.6762)
(18.86636, 150.3211, 565.6259)
(147.6047, 512.7999, 132.1710)
(25.72994, 527.1789, 156.3582)
(493.8178, 231.7603, 745.6386)
